duration_ms,label
259.532118604942,1
318.5566665729626,1
359.67874967412723,1
108.59144129035462,0
104.59854253797806,2
305.54896635815487,1
338.48510256281617,1
87.16003600133897,2
378.4322945448649,1
100.41331966273398,0
101.62929939851404,2
111.87997421691168,0
85.91146851789648,2
329.30581965327747,1
298.10385024541534,1
280.9311668370625,1
95.6481068487372,0
283.2338653959619,1
107.80060804524689,0
97.53021022586519,0
82.7735884854383,2
89.83380373354734,2
301.1449875212464,1
104.72475350563036,0
310.54445545716453,1
377.45456363881175,1
92.66398166284901,0
851.6375123077676,3
120.43434049705886,2
633.6884804187565,3
81.6256543702134,2
104.58872709431736,0
88.879928859207,2
636.2611390882641,3
95.95123517032987,0
106.95500346779366,0
333.47865291094774,1
91.11910190720292,0
837.7742130068194,3
82.89146267447151,2
108.09646130065508,0
116.31541384859197,2
279.3499122956773,1
97.57602359235534,2
285.5787242670413,1
338.5930778285033,1
668.8981019467503,3
260.00784111080776,1
95.11856429779561,0
344.2346537349669,1
94.17281066397554,2
285.5428195150052,1
115.29552012582067,2
117.06546552541606,2
81.72125301809011,2
81.87027039928381,2
780.5366830743791,3
88.76526640330982,2
496.4514175498167,3
81.62224235352689,0
87.20460037727648,2
267.9961947210339,1
86.84244513183671,0
133.2280959651121,0
108.06268953886666,0
96.25457331885652,0
91.7817965738562,2
779.8855321552047,3
87.59170844351584,0
92.14803636712037,0
108.56044292457402,2
253.86306324960742,1
326.78641005750734,1
86.39449303896544,0
92.67830159627474,0
97.62083859262142,0
100.45726931197053,0
93.18290102928982,2
89.64913311398382,2
343.56873300712215,1
112.15047016193984,2
747.2146867473797,3
78.82821060670143,0
318.4123807585805,1
245.71648274024446,1
93.76612515918447,0
123.03191902012165,2
92.1927375521621,2
388.52525864969175,1
100.65384417939482,0
630.3519644618441,3
244.28440454179196,1
298.97185490423266,1
89.78637343078688,2
109.9549733139386,0
665.168960294743,3
114.59863160476147,0
329.5694533657649,1
100.67055868159177,0
102.05842446287038,2
273.9799693234854,1
356.6397295667316,1
102.67191050911237,2
109.47627710499104,0
363.0989499687187,1
313.0342424480246,1
101.83085483541713,2
95.89393887018956,2
82.40393383918924,2
104.1266387261036,0
78.46454399805286,2
89.46064947247065,0
124.16013291691687,0
103.60581958317194,0
262.50481659523797,1
738.0072576840254,3
319.6970582882041,1
106.06101749354175,0
324.3572229360879,1
93.76485489186524,2
340.64123933470063,1
96.8418821415295,0
375.71851045732427,1
115.28672278061028,0
110.64754815756456,2
344.37771038146,1
96.35988052487546,0
77.36734350727379,2
353.30419998875504,1
117.03180146027614,2
107.99090485870026,2
95.93622518820212,0
369.1407540348872,1
248.40447459418863,1
262.01603926925355,1
323.36269964835583,1
95.65220430371883,2
99.58078181389831,0
103.53345753429761,2
108.24867297707989,2
104.54558017085328,2
107.69391874946106,0
94.34320840464393,0
307.48659461247127,1
420.34400682817164,1
91.27624843731219,0
80.96140244625008,2
106.45290435501376,0
95.92956565985536,0
96.78250573103392,0
124.61579547704362,0
255.3253342073269,1
98.32716674562334,2
79.08499635306897,2
321.1499561224651,1
98.17406016563176,0
77.49772733231963,2
394.5631447242728,1
112.47746468715657,0
286.2476645297105,1
127.67225797138578,2
119.10885978092742,0
670.2600224184723,3
106.48576445821483,2
288.32344888536005,1
122.23667307005947,2
578.6068630065658,3
388.92269475598135,1
306.9260623588532,1
90.24315836888057,2
661.9576235237455,3
116.70482827878742,0
300.46382221710036,1
273.4719694870489,1
76.35303767937751,0
316.69639333174416,1
118.911443984294,2
109.86993935996871,0
224.61308229503342,1
107.64547822713314,0
138.01461548281776,0
268.03293720950353,1
76.48692116418249,2
278.63783150343136,1
312.6866288037393,1
82.03799887970317,0
314.06827904618257,1
285.7472791577485,1
77.58205259768701,2
87.1929232811136,2
271.21243909001026,1
85.25066343970703,0
98.94693432220724,2
116.24557530715897,2
231.5525072303362,1
279.08367144011294,1
348.4016427054797,1
111.42649828173975,0
86.56110507455782,0
309.44831389019305,1
93.81499867995528,0
106.1991283453509,0
79.93479821976608,2
81.53364042581404,2
345.04201388812385,1
85.97717218314367,2
111.04469906949068,0
316.16863024575304,1
276.57367059114983,1
300.7800291682046,1
417.3127144540788,1
101.84170718387722,2
85.96738162952478,0
99.24625392548286,2
636.5801613626539,3
84.45064074746232,0
81.65247015284194,0
104.96763852070555,2
119.54376571390948,0
327.5933921817711,1
879.5480152266377,3
93.31753652281688,2
315.0224713844643,1
106.30153858291985,0
107.71405778044246,2
93.53747538365411,0
383.8164050492625,1
309.718537541221,1
818.9531887075991,3
105.521083471026,2
319.75132046524857,1
349.412159652688,1
309.96358280944855,1
122.01450013735108,0
81.28121277901047,0
89.37440524474027,2
301.0595946991301,1
326.53372912767935,1
93.68948283141492,0
76.3723027671759,0
276.3443084018853,1
99.06808251104225,0
314.314586289101,1
114.78583218870091,0
313.94530759606346,1
132.45158016940258,2
278.06680223434205,1
367.31778443980005,1
275.96368508454424,1
342.5549055968722,1
111.87811986701388,2
286.53797965888003,1
107.78338862679962,2
95.99976513425928,2
116.22269700126043,2
70.89317024016428,2
115.1382568258735,2
89.80852529009162,2
113.81944354758281,0
283.74475330708685,1
70.20425794533206,2
548.9125963948486,3
397.6694597460296,1
97.75846318096106,0
273.7570727840537,1
112.67389883257279,2
94.14230431263653,0
106.61804244085715,2
96.80252008948537,2
90.8848330883903,2
95.7731723932946,2
113.35314822550144,0
91.77507859109004,0
266.83014013589195,1
93.86920009662818,2
309.10913344655233,1
481.3975940764418,3
323.72203998288336,1
102.33900969646682,2
288.89144135495906,1
255.76855958048662,1
91.582069398886,0
97.89690814753843,2
268.1568888635406,1
108.3171082399497,0
130.25647129275754,0
253.85410562969216,1
793.1515526368922,3
259.5666051215775,1
107.68455170037686,2
299.5894457908418,1
82.3278969672615,2
307.2148940719778,1
673.5655879078881,3
89.06972323753178,0
321.2670567617471,1
89.58709816514019,2
86.21469278730389,2
98.63246667702902,2
115.71536514597408,0
108.61244783032329,0
104.23958073543803,2
73.71141538324878,0
97.43727799291169,2
120.28795128621671,2
86.88098918453751,2
300.03959386974407,1
94.55038706396043,2
320.76162374679194,1
737.7325255434506,3
722.5828771391759,3
88.46682635267109,2
83.08492230838462,0
107.76268468632838,0
713.9841107479758,3
725.7877258826077,3
388.12892910630273,1
620.7375897322648,3
115.6180497004608,2
310.35372295912794,1
101.60196445651283,0
95.47145136578251,2
101.8369967127014,0
685.8626605020262,3
230.64757633826656,1
90.82939350686688,2
98.4481853135451,2
130.53805682245627,0
321.60423238636423,1
90.04650711495421,0
106.42414967301093,0
746.3550864552097,3
102.766169374942,2
336.8849210895075,1
101.12000040288007,0
132.31005499278646,2
278.62445988779433,1
91.06772416370552,2
751.3547428707757,3
333.08511181945795,1
113.13763265027704,0
94.12614141871879,2
890.5443286417845,3
80.46773635416629,0
261.29681087253437,1
100.44729656019678,2
558.9618957888486,3
120.71990762132195,2
98.53637945120178,2
94.52912941272713,2
243.3730877115202,1
303.2100804321241,1
311.7829451881279,1
106.35728143058265,2
101.48188037971029,2
307.2307752437559,1
291.0676220018708,1
934.8660649152887,3
780.2459853283995,3
227.94292623824919,1
101.70036772190008,2
121.60934943897105,2
98.69008806220972,0
90.0089027663062,2
91.82674224320138,0
103.72552184972807,0
259.17988364658345,1
281.4795428697864,1
243.42971690307792,1
253.67648455761127,1
103.40762701525334,2
116.56386755960757,2
99.5516655532874,2
131.68009881683983,2
86.17623421923885,0
317.9857273027015,1
106.13416792587874,2
104.05928705997077,0
78.0279048258265,0
346.5090602192075,1
94.76243884639048,2
89.02441808879527,2
98.67413568139426,0
581.5177615524567,3
103.42375119955638,0
98.87932339652696,2
95.82695379534094,0
87.21394148765872,2
768.5787078384993,3
92.72912370176286,0
80.71452614974699,2
99.90019593938635,0
297.63754625262015,1
80.2318415000396,0
235.06570741850803,1
333.4114638732992,1
92.87188495210549,0
273.379495583591,1
95.7386821319736,2
713.5638220983843,3
76.1300197202185,0
97.16120557359446,2
108.33341293262946,2
116.44693112827609,2
838.8939721586652,3
101.02159756422368,2
301.148088117033,1
109.68826986840267,0
301.1361409878242,1
82.16344012784035,2
126.05657821250531,0
376.9906116013401,1
345.5655044806951,1
115.61827389509514,2
79.06781284557782,0
672.6545223342495,3
253.61650677522223,1
87.19120031380591,0
229.04648764509304,1
121.54474322796138,0
352.31248389394113,1
236.42575188500646,1
100.79476300846049,0
117.15800668301846,2
122.68987797658384,0
313.33418205514334,1
91.55195481589656,2
261.44767499753306,1
95.58802006802871,2
108.57260909747117,2
99.94856807044238,2
276.12880589068794,1
118.51446750714646,2
265.20922461633387,1
99.0723448475845,0
116.71110378650127,0
91.35702407387606,0
86.31031181324039,0
528.159380909505,3
696.5711655794829,3
297.92026870028576,1
87.13573444776605,2
76.75894012412947,0
85.92671373340595,2
860.6095572908912,3
111.3457689833266,2
125.7189617210543,0
536.6521059807282,3
223.10225901299532,1
88.83013850806024,2
337.1428835498838,1
115.18725737150005,2
271.60959493043833,1
77.12581175524507,2
562.606898409873,3
101.27946326483546,0
665.7061176831489,3
663.4574213669465,3
97.76394753686205,2
332.94222141997386,1
322.23083341519384,1
282.7651432472966,1
285.74053309008326,1
102.1636030624258,2
113.69604719747988,2
98.18428959938856,0
95.8885229137551,0
248.26956104247012,1
226.96486948541371,1
304.6003274099475,1
96.20703223345086,0
86.99852923501035,0
103.78836180672486,2
111.30537000199186,0
296.3059154920062,1
267.3613888761844,1
98.68551034290982,2
341.4383340701569,1
89.65066867167353,0
352.1697340125546,1
123.32313202648929,2
108.64702044061134,0
90.97027526127562,0
86.3860269745119,0
91.0496444143771,0
304.43995018560315,1
98.39528538368893,0
88.95248046796817,2
103.73545135138168,0
68.95448470085424,0
334.8997162144575,1
317.0553688428306,1
105.35422044967778,2
106.72804972904741,2
111.3357227278136,2
340.02596367226965,1
720.0116148774613,3
107.88877199813152,2
112.63219947333491,2
111.72974130938901,0
83.79721195289756,2
91.63566668455678,0
82.45807688917517,0
109.25619063616256,0
81.6735694423792,0
102.00278690198083,0
106.68473898972069,2
363.65095280640844,1
99.34015457334682,2
90.32693459912089,2
84.47655070518375,2
91.36945108348287,0
381.9964578132842,1
291.9479792856884,1
641.3698191756822,3
132.7367236620272,0
245.3377663375675,1
91.4957089618778,0
109.74368922670492,2
285.28612680893065,1
293.4556095050206,1
286.03358836287094,1
119.75640170831407,2
105.22535585226427,0
82.64635769550948,0
105.18706638168543,2
286.6600774759796,1
103.85505988856207,0
124.1967819176802,0
251.32577364201978,1
322.76123078771496,1
108.89862959593061,0
693.3419385544374,3
274.69236239520234,1
330.057987804064,1
81.54089055017891,2
106.71250690324854,0
98.97283735806245,2
97.40704192441292,2
97.27427753089303,0
106.25410213135285,2
302.41952275602927,1
112.17831745971972,0
98.0436117624159,0
319.57237119890704,1
103.76039589084702,2
338.0313987459625,1
93.31668500052244,2
79.04294097923798,0
112.41553143710286,2
126.86866587727935,0
239.6243778008594,1
106.24231230930661,2
111.60746048947925,0
96.25601672649323,0
278.1777285220237,1
236.09242522151817,1
259.2158448011812,1
246.29335057043045,1
106.16460307887039,0
849.8804997523242,3
98.81371109951831,2
90.14142387534872,2
218.85787586758437,1
119.72130102760026,0
584.9905177516558,3
93.97281991095302,0
92.92883536411489,2
295.3409994638412,1
125.01237093227255,0
119.3802126238481,0
84.30052158798192,2
342.818510975853,1
347.42307382756826,1
323.0056023275849,1
336.66258542250506,1
303.44711390084814,1
109.45124536841085,0
106.61348971690298,2
128.60465118809864,2
109.00042649078733,2
101.27002480116627,2
87.33344309575735,2
99.95859843217411,2
86.83857410171889,2
107.79485943443224,2
115.09234799240105,2
265.92573717668324,1
88.00746714787655,2
238.12842176212501,1
122.44591515038616,0
300.29552909833603,1
90.6717870757277,0
63.77867417646535,2
308.94718420310386,1
122.25843707334683,2
99.26857120518696,2
63.551257574305815,0
579.6018455626306,3
305.96279139843506,1
99.73480802636229,0
96.86523456284641,0
127.93928259534947,2
102.09462760997354,2
103.29437549982714,0
87.7991742030454,0
84.37727079401886,2
112.54207209995774,0
266.43766139520625,1
283.50648274038736,1
89.17152226979933,0
98.52852872024029,0
389.1860707942298,1
117.32491263742749,2
97.79674238419682,2
118.99603484589281,0
85.57686075548241,0
319.8088984317209,1
681.9705051495384,3
95.57793628797623,2
665.4678341832465,3
91.90951681269902,2
381.6156571209114,1
315.8638728153327,1
304.14354653771244,1
102.02437193647977,0
76.38536552816609,0
262.3321315493952,1
279.423670247745,1
107.82154198564555,2
81.80524704134406,0
550.3944933376857,3
339.81721005889796,1
649.383366837437,3
241.8363051374075,1
99.80017740506521,2
78.48928183192642,2
75.03592542874165,0
108.147208902665,0
96.56789129962385,2
302.00988412925824,1
860.1283750339774,3
94.34180750310587,0
85.95300903031952,0
100.0027389491682,0
89.0892507066727,2
101.76832591089497,0
277.49415960059184,1
275.3953344549388,1
96.12524308008831,0
311.66638830995134,1
257.8786344883604,1
101.57829711933299,2
318.090733706348,1
127.18938585594177,2
325.02570969925847,1
111.15647458199341,0
100.7735059265793,0
96.94358949554017,0
106.9348307898754,0
102.29261801935783,2
80.01024165166399,0
103.77693686925062,0
253.6580025016665,1
91.14489639862828,2
694.5142459671262,3
471.5534456420058,3
283.2509725646225,1
108.05381485996202,0
362.87053113780604,1
94.29714889698616,0
112.72157190524574,0
100.66215861805347,0
350.03706293623213,1
78.04070204950693,2
111.06444853167682,0
245.0553377807835,1
119.23964679748944,2
563.3687750206361,3
128.0458585909091,0
97.66608821878825,2
317.515929097881,1
95.8490005178764,0
105.94624369913275,2
292.6305552096911,1
102.83462015030969,0
88.01918609461292,0
98.65227751575328,2
107.29499978897732,2
277.06349360731184,1
325.94382064135874,1
105.28937194159411,0
90.21058162315087,0
119.97283112515116,0
116.10049410676322,2
122.46725789521035,2
302.4590545354995,1
258.11904543239905,1
227.58101478608162,1
93.55640312277967,0
88.48605996104759,2
82.60666058216377,0
99.2322043307699,2
79.477137197901,2
277.1198361785412,1
103.91123493803201,2
120.80735373794988,0
92.24034086089856,0
377.2046065248564,1
81.80862317432974,0
261.0007058822231,1
263.0750662430873,1
106.30015439002429,0
116.08122778034048,2
92.90516674283245,0
85.0631515793357,0
82.95769794210248,2
122.15001393623827,0
95.41269878221483,0
270.36243517323146,1
81.81612659346294,0
280.47215765612924,1
247.2340654594009,1
827.1432594815046,3
546.120222404692,3
81.49691826911655,0
109.11272485606509,2
309.8101640312304,1
312.8293604343474,1
292.8971130644397,1
106.63312680510572,2
86.31743980873834,2
111.30881642488507,2
119.24980574163705,0
126.3012622621341,0
92.02145534896513,0
105.25231891448135,2
680.7868165732922,3
109.47202571315906,2
110.09532329267367,2
596.702154240892,3
112.79924075795654,2
133.3054274311551,2
345.70078749018006,1
70.10795034742603,2
312.41884415345703,1
256.92605365330957,1
118.95149193826656,2
340.8630219841778,1
100.56783497284144,0
82.92546345782942,2
89.87184734271578,0
342.8199988710394,1
311.7136227728009,1
80.79604910734528,0
125.58128391044139,2
127.06798663037527,2
91.84656927720236,0
119.17873353640138,0
115.14589067446468,2
84.13054348739206,2
90.15734830526425,2
80.20457277745778,2
331.145388994577,1
280.3631451450136,1
288.33103680391116,1
101.6971602920093,2
261.7571915028822,1
101.2958079510826,0
87.26322742950096,2
326.47779309926625,1
887.7906458926218,3
257.62017066602687,1
329.6279476644973,1
296.15197009492766,1
244.01259822799642,1
247.69364165077008,1
117.50142671915539,0
120.71460471155525,0
99.9655392158452,2
93.65492028862265,0
101.55554921645098,0
116.90073614913778,0
87.54829997669243,2
611.202657776885,3
87.53328667971132,2
117.84107146622148,2
735.7305874991512,3
87.0204581994062,0
93.53482191228069,0
80.14671442066053,0
798.334357023949,3
102.69638270301043,2
75.61727114650576,0
113.07031379127596,2
272.3210213310233,1
94.69986765831128,2
765.8581873709437,3
367.7860622842646,1
83.28735931047244,0
309.4412069599295,1
89.06104217708352,2
76.68455017770681,2
86.26150775637294,2
281.2511987696797,1
105.60254593943553,0
89.34336394022431,2
777.6577969655831,3
110.5538677741403,0
91.64436443626333,2
252.5410441128782,1
121.52002559955378,2
79.03735709145116,2
87.9697289999774,0
101.54905613369064,2
103.45858285800243,0
104.88778852052485,2
110.86913875374155,2
300.7182014158614,1
301.7315720591822,1
80.66610419866446,0
263.13987082151715,1
100.866051423445,2
111.33716376015242,2
243.76278966145767,1
130.06890045399476,0
93.11854345591671,2
103.84808302101331,2
653.6154908529885,3
728.2437638220315,3
371.77724840293286,1
363.1525402928366,1
105.2969724687776,2
83.43730818259152,0
114.44113948194425,0
71.70686857042588,0
766.9440024659336,3
85.27999750334867,2
337.9007584717681,1
89.00055075250313,0
95.16572046679542,2
81.24478561615221,2
663.8826697899016,3
101.66526144597591,2
672.7967670186863,3
650.286076911878,3
303.71339701793005,1
88.42294704287967,0
115.78299828426069,2
257.0564797519918,1
318.1586867641489,1
98.59721279212084,0
260.8172919045255,1
103.80523499088716,2
336.5137915174261,1
91.51487943952823,2
114.78100633853545,2
88.60704077670863,0
288.3396476376198,1
78.29417653976822,0
551.6081825738949,3
331.42693825341735,1
266.67719437952303,1
95.58636483236917,2
297.0358864011759,1
108.11166856818103,2
104.57575678727066,2
277.7600466322399,1
83.8914760572805,2
311.6470368807445,1
97.0223504219969,0
239.06764051150648,1
114.06702917946825,2
106.36933954841355,0
93.70401244356958,2
776.8780406127012,3
75.79815589886977,2
339.9823889399593,1
99.14421001178688,0
326.0323712942323,1
273.94940363558,1
88.4687283736008,2
106.37534985394771,0
800.5952508891814,3
106.46049715629819,0
108.50967737225625,0
84.13390053025527,2
265.78087831206693,1
102.44699482282368,2
286.21530798193885,1
91.79913841784797,0
821.4344330342436,3
103.5841953605832,0
261.34181832092463,1
102.61878337200343,0
86.23264737366792,0
106.88823122727007,2
249.11607299555078,1
110.58594984035096,0
642.822726257972,3
108.45454626780179,2
108.0668113960713,2
362.3526909229436,1
96.48524871131329,0
262.1646865263208,1
273.3446462925175,1
82.21686168592532,0
320.5041541769289,1
660.6033655967922,3
863.8442202349136,3
309.3464897435114,1
94.92220676255496,0
98.78578909942374,2
326.8266189593672,1
126.90566216457353,0
86.78359316181428,2
292.93454526578336,1
118.03333750615445,0
128.88701855122468,2
130.92810222646386,0
106.3537705374853,2
124.08855873342979,2
100.06277832911499,0
81.4648218029258,2
86.40219054015763,2
122.02548797605347,0
105.27713400835067,0
107.45256144423995,2
107.02455633340811,0
97.56829916598937,0
112.53057595439891,0
86.90551888759805,0
91.63152949134438,0
101.86256538431398,2
103.46535145482459,2
84.73926140298343,2
87.20856679729995,0
276.6024595108463,1
272.7759139838543,1
110.3212016207064,2
96.12658590349226,2
130.8771843468794,2
74.60103180245021,2
98.12658117207909,0
94.9924222562711,0
320.01557204447425,1
115.80642415272742,0
245.89029883302814,1
758.0930078640305,3
311.3501169748004,1
117.84619032772416,2
683.3800474252995,3
253.71168610151997,1
87.4628118173817,2
679.7983340317176,3
89.14222643834275,2
657.2399230712685,3
259.75170617569734,1
264.3015185397263,1
565.6872532344798,3
70.80098717033984,0
82.99234585269252,2
114.64741244953635,2
83.33333995836833,2
250.73258186718112,1
78.04249695701031,2
845.4920123369402,3
119.42044507790983,0
96.58262014714907,2
72.94423862561831,2
87.80451237395668,2
88.05414807634328,0
117.78239004049996,0
212.6851378879679,1
331.6296059588759,1
81.28565783871807,2
255.5790162434848,1
308.4598911795053,1
116.4630302961017,2
312.0838046943884,1
80.92409315108364,0
90.56086274897035,2
83.67847430183461,2
601.1455779500667,3
87.02981138852147,0
717.3469985110711,3
537.9566539719817,3
85.16803976322662,0
328.4240872243254,1
270.31113022072014,1
101.10011756211343,2
245.5845545145218,1
86.94678657773372,0
70.7125004986121,0
84.41508366680085,0
657.1569691402382,3
333.06985834781756,1
283.02006675823685,1
255.68977286317704,1
90.1466285479929,2
100.60154746102452,2
809.6664056555936,3
94.96260338152241,2
78.4290695084379,0
98.74947018457775,0
98.09389816878483,0
111.74370246894883,0
302.37090200794785,1
688.3739598107659,3
114.31783925782817,0
379.6442534552782,1
114.15754083864564,0
86.1582523046467,2
291.8996901442627,1
104.47440678367452,2
273.4875558902742,1
123.34789550468096,2
308.5765274639829,1
254.30078883429923,1
101.37340667920265,0
345.96690758376695,1
81.14434244438831,2
302.9765543636874,1
339.44391119934613,1
108.44282736486262,2
88.65382214558392,2
306.45238333910294,1
84.81064806570969,0
98.96159413201501,0
90.5650866846681,0
93.82405553357063,2
87.78998315536832,0
95.03232830934606,2
121.15754835721623,2
98.89678736977213,0
568.3591490794719,3
108.49115686336306,2
66.31624959421322,2
88.56351737815326,0
85.97032921834189,2
679.024262732039,3
110.63317739884211,0
340.292280240371,1
116.02080377381228,0
229.35314107581505,1
113.93645052357505,0
745.4630079459668,3
92.19056389975029,0
104.14125931798256,0
93.59297869863944,2
292.7369203328591,1
134.5761871200726,0
105.53482711896743,0
109.66009081244606,0
258.29950850708565,1
241.9934957776867,1
226.53546228861583,1
326.231346888141,1
364.86261514835536,1
801.36682499431,3
260.9744471546425,1
375.7448495522676,1
556.6208784194691,3
93.32982430243058,0
251.2469348197454,1
796.5058903579558,3
111.13103903799117,0
87.63468542182545,2
89.91141585588008,2
116.84680795735467,0
101.30304823972665,0
87.04390466111352,2
357.28448935903367,1
332.3080668591836,1
121.64096586776836,2
115.34291880176328,0
115.15544229895173,0
116.90540313490652,0
81.02677859782246,2
83.38391978576665,0
94.58370086019201,2
96.2039960566979,2
87.36346905728323,0
108.19083463209213,0
222.17168506040588,1
324.2999775246492,1
252.06942391322852,1
79.87690743952741,2
107.14447679172244,2
108.19388452262444,2
801.6417388011225,3
108.78392428137505,2
127.91327003848578,0
727.0061437926412,3
328.9199353183928,1
318.4477470466893,1
91.33908622958292,2
101.01533290824516,2
86.20967240792586,2
99.14154953613611,2
113.5038015308005,2
89.80967436757021,0
102.37324740259885,2
102.9003226242658,0
81.98138884645309,2
101.9257868897602,0
314.28959258761284,1
365.23546683836435,1
119.53010953031226,0
103.415109082009,0
353.3204831568446,1
286.9749065772732,1
245.0614645704492,1
105.09125839129287,0
330.477128343262,1
305.8743145026394,1
132.52174015531313,2
853.8275348528434,3
299.9888196171383,1
108.6085424644398,0
113.00156992314288,0
244.64316387118637,1
104.02586704913016,0
70.48220551492102,2
715.5957319718042,3
70.72499603019578,0
319.25265366899373,1
215.2723587218215,1
219.45549323835178,1
308.8811789086372,1
264.2528519233128,1
83.141503705505,2
97.27131362881649,2
395.80643467740447,1
126.15945761741925,2
232.73992691810875,1
133.53373251041336,0
257.20550476337087,1
84.1715771389752,2
126.60508519862442,0
609.2692226543803,3
86.07096630332316,2
102.92974432581443,2
97.52556101489279,0
357.9700715060155,1
97.42683085401222,0
107.91992187661705,0
648.7843009638507,3
299.25409797168754,1
92.60894248607926,2
327.2665943387225,1
331.4080856321208,1
232.42299832610328,1
316.46779644496166,1
78.95288953563404,2
810.28645135845,3
106.4272788578001,0
103.14019236651943,0
103.42715862257856,2
103.66969811717739,0
131.67069857098724,0
312.26993686903904,1
311.2591370303564,1
240.62071382519412,1
838.2398575648753,3
83.5497028824436,2
311.82873876771725,1
88.79719508215359,0
104.27167404709219,2
94.8571708470163,0
103.2599211544876,2
281.78494455836307,1
123.34624511006604,0
113.03636517181847,2
112.49585665797811,0
85.51430814767988,0
95.51939639338201,2
95.527708157767,2
736.2318817006382,3
284.41413722422624,1
632.70247575655,3
90.81454245090987,0
360.8636951251142,1
288.6240076144364,1
350.4870466998903,1
93.94170791335418,2
265.2208062378194,1
113.4200466261768,2
90.11590465535372,0
108.48686987965864,2
112.79847954379255,0
341.4555588233424,1
360.28503454517477,1
88.89192532764412,2
101.1640254862994,0
256.51843748870016,1
73.38683533984452,0
110.76954446101159,0
65.76924251231108,2
130.67423658128166,2
235.54201247427002,1
102.50848058467915,2
323.69527806214705,1
309.7459547445896,1
607.9643014677528,3
275.6198326822388,1
110.00789960770848,0
92.65638815687613,2
83.77440272314139,2
694.7733565370726,3
224.63615936489066,1
100.231036719941,2
94.54901310569433,0
224.2916367889433,1
86.3244514967995,2
301.56413169599966,1
318.92703557381094,1
291.2612259784014,1
353.0592766474727,1
248.43205191245383,1
99.66904760146691,0
92.79825798705524,2
86.31680553413739,2
274.85856743967855,1
337.9749754479163,1
348.4790567677693,1
826.8016121501132,3
86.50505020300704,2
242.11034618531139,1
302.2402414059346,1
260.7145630155941,1
116.40581174813983,0
246.6980534432682,1
380.6558419932673,1
264.02895479199753,1
310.4874131819794,1
107.2197256568202,0
252.20622111814615,1
120.96840227338426,2
100.48113003991483,0
111.03418377210788,0
85.9025161649886,0
373.3156869932333,1
336.85572887368426,1
347.75139975450946,1
615.6221370723154,3
119.28747217619865,2
86.47051542598108,0
374.38835557684587,1
309.8602314905659,1
93.25394857153964,2
111.766162986774,2
113.00296402933904,0
87.3037847424367,2
271.40949852414496,1
83.53896257148645,0
95.91128354492739,0
340.2077624294047,1
323.3439323465922,1
363.9370331984725,1
99.65801619324556,2
94.26991885302027,0
85.63415979776184,2
87.44623264919845,0
304.0277146210233,1
84.82121318475141,2
80.70565124879484,0
96.0736056292574,0
83.15903532443,0
103.21788777675783,0
316.19661031076964,1
729.6260319977104,3
111.4584422122329,2
93.99994687739704,2
749.3208166231506,3
96.51304928948207,0
95.44721958603986,0
258.801910897725,1
117.03361253470037,0
253.2374174621546,1
271.08853830348255,1
100.28309482610558,0
79.45923474398211,0
744.7644749911731,3
868.8635986334654,3
83.98598408002786,0
278.78630177133,1
111.17362767189282,0
101.71078761198527,0
81.91075700618741,0
95.7134385598032,2
310.2377921938775,1
345.55932875558943,1
114.349994623938,0
115.44709394072605,0
112.04812487697056,0
